GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06065041404,06065041404,"Census Tract 414.04, Riverside County, California",3646,440,1799,404,166,111,0,132,471,276,0,132,903,493,307,227,28,29,279,225
1400000US06065041405,06065041405,"Census Tract 414.05, Riverside County, California",3995,307,2010,512,193,185,73,69,260,228,0,132,1162,459,297,224,191,211,106,80
1400000US06065041406,06065041406,"Census Tract 414.06, Riverside County, California",5597,470,3012,363,487,213,26,28,453,177,0,132,1184,424,435,200,194,103,241,189
1400000US06065041407,06065041407,"Census Tract 414.07, Riverside County, California",5330,403,2571,564,339,205,10,17,44,44,0,132,2061,383,305,191,232,176,73,85
1400000US06065041408,06065041408,"Census Tract 414.08, Riverside County, California",4179,524,2209,494,460,344,70,91,186,97,0,132,1112,426,142,84,81,62,61,55
1400000US06065041409,06065041409,"Census Tract 414.09, Riverside County, California",12860,768,7535,856,955,505,57,67,1193,245,19,29,2426,641,675,238,69,60,606,236
1400000US06065041410,06065041410,"Census Tract 414.10, Riverside County, California",2593,507,1378,487,0,132,61,82,0,132,0,132,1154,441,0,132,0,132,0,132
1400000US06065041411,06065041411,"Census Tract 414.11, Riverside County, California",3119,368,2290,462,0,132,0,132,61,58,0,132,718,391,50,48,22,34,28,33
1400000US06065041412,06065041412,"Census Tract 414.12, Riverside County, California",4730,407,2579,525,673,382,0,132,431,252,0,132,933,497,114,84,63,63,51,53
1400000US06065041500,06065041500,"Census Tract 415, Riverside County, California",1802,388,678,347,0,132,0,132,0,132,0,132,1093,350,31,49,31,49,0,132
1400000US06065041600,06065041600,"Census Tract 416, Riverside County, California",5704,708,3054,705,0,132,86,68,0,132,0,132,2185,651,379,240,166,138,213,206
1400000US06065041702,06065041702,"Census Tract 417.02, Riverside County, California",4710,339,3588,498,35,58,68,81,38,36,0,132,879,437,102,112,20,36,82,106
1400000US06065041703,06065041703,"Census Tract 417.03, Riverside County, California",5004,427,3181,618,307,193,35,54,119,74,0,132,1212,420,150,118,63,68,87,86
1400000US06065041704,06065041704,"Census Tract 417.04, Riverside County, California",3693,620,2712,716,53,55,81,132,44,70,0,132,745,386,58,62,24,29,34,58
1400000US06065041803,06065041803,"Census Tract 418.03, Riverside County, California",5901,303,3255,399,579,360,26,26,755,197,0,132,508,193,778,305,226,149,552,221
1400000US06065041804,06065041804,"Census Tract 418.04, Riverside County, California",4119,422,3169,473,157,130,0,132,568,451,0,132,221,160,4,13,4,13,0,132
1400000US06065041805,06065041805,"Census Tract 418.05, Riverside County, California",6516,594,4540,595,586,479,13,18,573,227,0,132,598,305,206,121,105,94,101,69
1400000US06065041806,06065041806,"Census Tract 418.06, Riverside County, California",4154,302,2732,327,389,101,13,20,275,107,0,132,567,275,178,144,68,101,110,110
1400000US06065041807,06065041807,"Census Tract 418.07, Riverside County, California",2186,270,1650,339,19,30,0,132,35,53,66,101,356,242,60,79,0,132,60,79
1400000US06065041808,06065041808,"Census Tract 418.08, Riverside County, California",6022,362,3662,337,422,183,203,260,815,180,0,132,792,298,128,92,11,18,117,90
1400000US06065041809,06065041809,"Census Tract 418.09, Riverside County, California",5140,370,3586,388,98,142,114,119,383,158,28,40,900,369,31,49,0,132,31,49
1400000US06065041810,06065041810,"Census Tract 418.10, Riverside County, California",5773,332,3601,505,561,230,51,55,530,222,200,239,499,233,331,183,101,142,230,127
1400000US06065041811,06065041811,"Census Tract 418.11, Riverside County, California",11345,650,8375,830,899,250,0,132,741,340,0,132,980,453,350,186,120,112,230,152
1400000US06065041812,06065041812,"Census Tract 418.12, Riverside County, California",3375,262,2077,344,52,52,0,132,239,180,0,132,775,351,232,160,53,66,179,136
1400000US06065041813,06065041813,"Census Tract 418.13, Riverside County, California",6000,738,4165,810,292,219,34,36,105,102,0,132,1213,476,191,122,74,82,117,89
1400000US06065041903,06065041903,"Census Tract 419.03, Riverside County, California",11838,657,7546,664,783,235,58,63,2140,312,0,132,760,501,551,289,367,262,184,102
1400000US06065041904,06065041904,"Census Tract 419.04, Riverside County, California",5109,428,3956,547,88,86,0,132,224,123,0,132,741,561,100,82,18,26,82,82
1400000US06065041905,06065041905,"Census Tract 419.05, Riverside County, California",2759,273,1457,400,113,136,48,62,103,77,0,132,950,411,88,64,88,64,0,132
1400000US06065041906,06065041906,"Census Tract 419.06, Riverside County, California",6846,484,4588,667,553,411,23,36,80,68,0,132,1432,507,170,134,40,41,130,133
1400000US06065041907,06065041907,"Census Tract 419.07, Riverside County, California",5592,325,3988,400,196,136,16,18,516,142,0,132,711,301,165,126,66,54,99,118
1400000US06065041908,06065041908,"Census Tract 419.08, Riverside County, California",14048,770,10120,838,881,223,104,105,1342,295,70,82,949,454,582,248,243,157,339,173
1400000US06065041909,06065041909,"Census Tract 419.09, Riverside County, California",4976,425,3806,411,173,183,0,132,37,41,0,132,883,414,77,75,69,73,8,12
1400000US06065042003,06065042003,"Census Tract 420.03, Riverside County, California",4451,357,3558,402,156,117,22,36,380,143,0,132,114,96,221,149,46,75,175,129
1400000US06065042004,06065042004,"Census Tract 420.04, Riverside County, California",3133,290,2438,329,13,20,0,132,195,229,0,132,321,249,166,83,0,132,166,83
1400000US06065042005,06065042005,"Census Tract 420.05, Riverside County, California",4444,355,3008,311,528,359,0,132,490,164,18,26,260,200,140,109,12,19,128,113
1400000US06065042006,06065042006,"Census Tract 420.06, Riverside County, California",23620,755,16256,909,2349,487,159,141,2516,390,105,133,1433,465,802,278,232,142,570,229
1400000US06065042007,06065042007,"Census Tract 420.07, Riverside County, California",4235,498,3085,313,7,11,8,14,66,77,41,61,887,456,141,91,34,36,107,69
1400000US06065042008,06065042008,"Census Tract 420.08, Riverside County, California",6814,637,4102,579,651,311,27,37,236,141,46,73,1481,707,271,171,173,157,98,77
1400000US06065042009,06065042009,"Census Tract 420.09, Riverside County, California",6138,655,3310,657,606,305,60,94,156,175,0,132,1807,593,199,149,95,119,104,96
1400000US06065042010,06065042010,"Census Tract 420.10, Riverside County, California",5492,518,2913,579,537,163,116,110,116,110,0,132,1810,551,0,132,0,132,0,132
1400000US06065042100,06065042100,"Census Tract 421, Riverside County, California",1242,153,1128,146,37,31,0,132,51,51,0,132,16,22,10,15,0,132,10,15
1400000US06065042202,06065042202,"Census Tract 422.02, Riverside County, California",2505,612,878,322,167,116,0,132,1146,294,46,53,166,104,102,110,0,132,102,110
1400000US06065042205,06065042205,"Census Tract 422.05, Riverside County, California",9400,509,6107,602,801,358,14,23,1025,308,0,132,1188,658,265,149,128,106,137,97
1400000US06065042206,06065042206,"Census Tract 422.06, Riverside County, California",5246,557,3492,501,482,269,102,109,544,261,35,60,374,234,217,126,39,35,178,117
1400000US06065042207,06065042207,"Census Tract 422.07, Riverside County, California",2711,304,2162,337,84,82,0,132,384,109,0,132,81,96,0,132,0,132,0,132
1400000US06065042208,06065042208,"Census Tract 422.08, Riverside County, California",2567,230,2096,339,44,40,0,132,127,125,0,132,202,232,98,81,80,70,18,30
1400000US06065042209,06065042209,"Census Tract 422.09, Riverside County, California",3797,595,2355,749,324,149,0,132,169,101,0,132,499,286,450,234,92,93,358,239
1400000US06065042210,06065042210,"Census Tract 422.10, Riverside County, California",3798,469,2124,476,511,185,29,29,589,225,144,196,364,181,37,38,26,31,11,20
1400000US06065042211,06065042211,"Census Tract 422.11, Riverside County, California",2539,300,842,218,509,126,31,50,720,172,0,132,282,137,155,105,26,34,129,96
1400000US06065042212,06065042212,"Census Tract 422.12, Riverside County, California",6882,579,2961,541,833,394,78,85,683,309,0,132,2073,670,254,179,115,117,139,97
1400000US06065042213,06065042213,"Census Tract 422.13, Riverside County, California",4397,361,2769,323,567,320,5,10,573,230,0,132,245,153,238,127,99,96,139,93
1400000US06065042214,06065042214,"Census Tract 422.14, Riverside County, California",6291,523,3222,445,765,226,0,132,666,327,0,132,1390,538,248,142,71,64,177,124
1400000US06065042300,06065042300,"Census Tract 423, Riverside County, California",6865,671,4347,693,492,144,156,119,266,165,0,132,1435,582,169,104,134,100,35,43
1400000US06065042401,06065042401,"Census Tract 424.01, Riverside County, California",2210,456,945,234,116,95,45,81,84,150,0,132,859,461,161,106,99,93,62,80
1400000US06065042402,06065042402,"Census Tract 424.02, Riverside County, California",5110,675,3098,816,498,158,0,132,143,123,0,132,1047,415,324,171,154,146,170,113
1400000US06065042403,06065042403,"Census Tract 424.03, Riverside County, California",3841,345,1590,341,627,222,0,132,118,74,281,315,1059,239,166,108,21,24,145,103
1400000US06065042404,06065042404,"Census Tract 424.04, Riverside County, California",2187,313,1384,310,332,265,0,132,7,12,47,53,417,223,0,132,0,132,0,132
1400000US06065042405,06065042405,"Census Tract 424.05, Riverside County, California",5201,548,2431,504,1497,460,22,35,183,132,90,136,757,322,221,109,67,67,154,93
1400000US06065042406,06065042406,"Census Tract 424.06, Riverside County, California",4036,479,2060,477,201,229,0,132,88,79,77,110,1536,557,74,64,0,132,74,64
1400000US06065042407,06065042407,"Census Tract 424.07, Riverside County, California",3201,532,1694,410,704,548,63,112,0,132,0,132,612,264,128,110,104,106,24,37
1400000US06065042408,06065042408,"Census Tract 424.08, Riverside County, California",2813,298,1444,352,266,157,10,17,182,165,71,97,808,347,32,49,0,132,32,49
1400000US06065042409,06065042409,"Census Tract 424.09, Riverside County, California",3145,430,1192,311,745,425,0,132,58,63,0,132,950,468,200,161,18,30,182,159
1400000US06065042410,06065042410,"Census Tract 424.10, Riverside County, California",5141,501,2540,545,1079,254,65,92,327,97,0,132,844,343,286,193,137,157,149,93
1400000US06065042411,06065042411,"Census Tract 424.11, Riverside County, California",2621,347,1195,273,1005,195,0,132,57,66,0,132,339,174,25,40,25,40,0,132
1400000US06065042412,06065042412,"Census Tract 424.12, Riverside County, California",5132,503,2837,427,656,273,37,46,250,178,0,132,1186,435,166,99,40,57,126,78
1400000US06065042504,06065042504,"Census Tract 425.04, Riverside County, California",3331,451,1313,434,572,329,10,15,20,34,0,132,1276,473,140,92,9,15,131,91
1400000US06065042505,06065042505,"Census Tract 425.05, Riverside County, California",3998,623,1225,480,441,263,0,132,65,77,0,132,2253,556,14,24,0,132,14,24
1400000US06065042506,06065042506,"Census Tract 425.06, Riverside County, California",7329,861,2706,542,2030,501,0,132,673,210,0,132,1713,502,207,132,83,67,124,118
1400000US06065042507,06065042507,"Census Tract 425.07, Riverside County, California",4800,494,970,315,717,228,0,132,201,128,0,132,2647,610,265,146,103,97,162,114
1400000US06065042508,06065042508,"Census Tract 425.08, Riverside County, California",4588,595,1776,596,472,232,62,69,17,26,0,132,2129,466,132,94,49,57,83,74
1400000US06065042509,06065042509,"Census Tract 425.09, Riverside County, California",2569,267,705,308,322,152,92,121,63,76,9,13,1368,268,10,18,0,132,10,18
1400000US06065042510,06065042510,"Census Tract 425.10, Riverside County, California",5007,700,1301,573,817,411,30,46,268,116,0,132,2382,559,209,129,99,88,110,106
1400000US06065042511,06065042511,"Census Tract 425.11, Riverside County, California",3750,448,1536,446,488,336,0,132,55,65,0,132,1549,412,122,139,19,21,103,139
1400000US06065042512,06065042512,"Census Tract 425.12, Riverside County, California",3447,490,1363,495,769,149,0,132,201,244,0,132,1038,455,76,106,0,132,76,106
1400000US06065042513,06065042513,"Census Tract 425.13, Riverside County, California",3107,325,1664,481,321,124,0,132,145,94,0,132,891,353,86,85,26,39,60,71
1400000US06065042514,06065042514,"Census Tract 425.14, Riverside County, California",3168,308,1059,328,1037,372,0,132,214,129,0,132,713,288,145,154,137,154,8,15
1400000US06065042515,06065042515,"Census Tract 425.15, Riverside County, California",3990,408,1725,477,759,253,0,132,9,15,0,132,1433,497,64,65,0,132,64,65
1400000US06065042516,06065042516,"Census Tract 425.16, Riverside County, California",3515,515,1103,349,289,165,0,132,190,171,0,132,1855,582,78,85,69,84,9,15
1400000US06065042517,06065042517,"Census Tract 425.17, Riverside County, California",3661,304,1325,430,636,259,0,132,377,144,96,129,1209,404,18,21,18,21,0,132
1400000US06065042518,06065042518,"Census Tract 425.18, Riverside County, California",3976,548,2571,728,631,294,62,84,0,132,0,132,712,354,0,132,0,132,0,132
1400000US06065042519,06065042519,"Census Tract 425.19, Riverside County, California",1952,482,762,233,254,184,17,26,45,50,0,132,874,582,0,132,0,132,0,132
1400000US06065042520,06065042520,"Census Tract 425.20, Riverside County, California",4499,450,1922,518,695,322,0,132,216,155,0,132,1583,567,83,71,4,9,79,71
1400000US06065042521,06065042521,"Census Tract 425.21, Riverside County, California",4756,562,1259,345,743,271,0,132,157,132,134,137,2437,524,26,29,0,132,26,29
1400000US06065042522,06065042522,"Census Tract 425.22, Riverside County, California",4397,356,1601,508,894,178,29,37,296,115,0,132,1549,551,28,31,15,23,13,21
1400000US06065042523,06065042523,"Census Tract 425.23, Riverside County, California",1867,310,637,214,316,275,0,132,171,139,0,132,692,173,51,56,22,39,29,41
1400000US06065042602,06065042602,"Census Tract 426.02, Riverside County, California",13607,1014,5761,940,1677,500,124,120,659,230,0,132,4881,1177,505,195,246,123,259,131
1400000US06065042603,06065042603,"Census Tract 426.03, Riverside County, California",15819,857,7866,1027,2212,620,235,276,271,219,157,235,4811,907,267,130,75,65,192,114
1400000US06065042604,06065042604,"Census Tract 426.04, Riverside County, California",7004,654,3454,499,894,285,66,74,497,147,113,179,1787,501,193,119,33,30,160,125
1400000US06065042605,06065042605,"Census Tract 426.05, Riverside County, California",34836,1447,12041,1305,7513,1153,132,99,2618,559,55,52,11173,1599,1304,590,214,131,1090,570
1400000US06065042606,06065042606,"Census Tract 426.06, Riverside County, California",8511,633,2667,487,1783,390,37,67,1021,328,67,76,2527,609,409,212,112,87,297,193
1400000US06065042706,06065042706,"Census Tract 427.06, Riverside County, California",7379,637,3161,575,803,210,109,105,484,363,0,132,2572,574,250,147,103,86,147,90
1400000US06065042708,06065042708,"Census Tract 427.08, Riverside County, California",5284,426,4103,561,90,82,0,132,105,102,0,132,595,299,391,213,129,126,262,175
1400000US06065042709,06065042709,"Census Tract 427.09, Riverside County, California",5372,559,3840,579,412,268,98,98,469,348,119,115,337,227,97,63,39,47,58,52
1400000US06065042710,06065042710,"Census Tract 427.10, Riverside County, California",4032,184,3700,182,106,92,0,132,97,65,18,28,111,94,0,132,0,132,0,132
1400000US06065042711,06065042711,"Census Tract 427.11, Riverside County, California",4576,323,3760,280,141,116,51,50,75,62,0,132,494,311,55,53,27,41,28,32
1400000US06065042712,06065042712,"Census Tract 427.12, Riverside County, California",18291,1149,13226,1166,984,390,234,213,1508,406,35,54,1820,645,484,204,200,134,284,138
1400000US06065042713,06065042713,"Census Tract 427.13, Riverside County, California",8727,749,6140,774,275,164,193,194,392,177,127,104,1411,579,189,108,72,61,117,87
1400000US06065042714,06065042714,"Census Tract 427.14, Riverside County, California",4283,362,3641,435,163,215,0,132,82,61,0,132,174,145,223,156,118,113,105,135
1400000US06065042715,06065042715,"Census Tract 427.15, Riverside County, California",10550,939,6642,959,767,344,75,76,1010,231,51,57,1642,608,363,198,104,91,259,169
1400000US06065042716,06065042716,"Census Tract 427.16, Riverside County, California",4873,468,4397,515,21,24,11,17,108,85,0,132,212,165,124,101,12,19,112,99
1400000US06065042717,06065042717,"Census Tract 427.17, Riverside County, California",4483,412,3336,507,85,97,0,132,0,132,0,132,1017,465,45,48,22,28,23,39
